delivery_count_sum,is_above_average_delivery_day,log_ratio_to_average,delivery_date,delivery_weekday_name,is_midweek,DailyPrecipitation,DailySnowDepth,SnowOnGround,DailySnowfall,PriorDayAverageDryBulbTemperatureDiff,PriorDayMaximumTemperatureDiff,PriorDayMinimumTemperatureDiff,PriorDayPrecipitationAmt,Prior2DayPrecipitationAmt,PriorDayPrecipitationDiff,Prior2DayPrecipitationDiff,PriorDaySnowfallAmt,PriorDaySnowfallDiff,Precip_12AM-6AM,Precip_6AM-10AM,Precip_6AM-12PM,Precip_10AM-2PM
12,False,-1.1100984665895521,2013-07-31,Wed,True,0.0,0,false,0.0,4,11,-2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
47,False,-0.5171818547014596,2014-07-31,Thu,True,0.0,0,false,0.0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
36,False,-0.6329772118698899,2015-07-31,Fri,False,0.0,0,false,0.0,0,-3,2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
353,True,0.3584949927506455,2017-07-31,Mon,False,0.0,0,false,0.0,2,-1,5,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
303,True,0.29216291586512794,2018-07-31,Tue,True,0.0,0,false,0.0,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
185,True,0.07789201576583671,2019-07-31,Wed,True,0.0,0,false,0.0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
197,True,0.10518651352441583,2020-07-31,Fri,False,0.0,0,false,0.0,-1,2,-3,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
287,True,0.1731692450075166,2011-08-01,Mon,False,0.82,0,false,0.0,-4,-10,3,0.0,0.01,0.82,0.8099999999999999,0.0,0.0,No Precip,No Precip,No Precip,Precip
72,False,-0.4273801552952073,2012-08-01,Wed,True,0.0,0,false,0.0,3,4,1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
10,False,-1.2847126517264758,2013-08-01,Thu,True,0.0,0,false,0.0,-2,0,-4,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
33,False,-0.7661987118485882,2014-08-01,Fri,False,0.0,0,false,0.0,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
334,True,0.23903381508508875,2016-08-01,Mon,False,0.0,0,false,0.0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
289,True,0.1761851910300721,2017-08-01,Tue,True,0.0,0,false,0.0,1,4,-2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
315,True,0.21359790206312476,2018-08-01,Wed,True,0.23,0,false,0.0,-6,-7,-5,0.0,0.0,0.23,0.23,0.0,0.0,No Precip,Light Precip,Light Precip,Light Precip
201,True,0.018483405694013133,2019-08-01,Thu,True,0.0,0,false,0.0,5,5,4,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
298,True,0.221970213603137,2011-08-02,Tue,True,0.01,0,false,0.0,4,5,3,0.82,0.0,-0.8099999999999999,0.01,0.0,0.0,No Precip,No Precip,No Precip,No Precip
71,False,-0.4009877017540429,2012-08-02,Thu,True,0.0,0,false,0.0,0,-2,3,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
7,False,-1.4071480104588614,2013-08-02,Fri,False,0.0,0,false,0.0,-1,-4,2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
330,True,0.26626788940476925,2016-08-02,Tue,True,0.0,0,false,0.0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
296,True,0.21904566058582034,2017-08-02,Wed,True,0.0,0,false,0.0,-2,-5,0,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
311,True,0.2405143385537193,2018-08-02,Thu,True,0.0,0,false,0.0,-5,-8,-2,0.23,0.0,-0.23,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
89,False,-0.30285604382820547,2019-08-02,Fri,False,0.0,0,false,0.0,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
28,False,-0.805088019130899,2021-08-02,Mon,False,0.0,0,false,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
340,True,0.27380034217307064,2011-08-03,Wed,True,0.0,0,false,0.0,-4,-1,-7,0.01,0.82,-0.01,-0.82,0.0,0.0,No Precip,No Precip,No Precip,No Precip
44,False,-0.6142258983829971,2012-08-03,Fri,False,0.38,0,false,0.0,-3,-1,-6,0.0,0.0,0.38,0.38,0.0,0.0,No Precip,No Precip,No Precip,No Precip
36,False,-0.7013760741018973,2015-08-03,Mon,False,0.0,0,false,0.0,-5,-4,-6,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
315,True,0.24063197892041602,2016-08-03,Wed,True,0.0,0,false,0.0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
294,True,0.2106687555429728,2017-08-03,Thu,True,0.29,0,false,0.0,-15,-17,-13,0.0,0.0,0.29,0.29,0.0,0.0,No Precip,Precip,Precip,No Precip
223,True,0.0906262881789762,2018-08-03,Fri,False,1.02,0,false,0.0,8,13,4,0.0,0.23,1.02,0.79,0.0,0.0,No Precip,Light Precip,Light Precip,No Precip
37,False,-0.6894768508021895,2019-08-03,Sat,False,0.24,0,false,0.0,2,2,1,0.0,0.0,0.24,0.24,0.0,0.0,No Precip,No Precip,No Precip,No Precip
310,True,0.2336831189650882,2020-08-03,Mon,False,0.0,0,false,0.0,-1,1,-3,0.0,0.15,0.0,-0.15,0.0,0.0,No Precip,No Precip,No Precip,No Precip
30,False,-0.7805573201495221,2021-08-03,Tue,True,0.0,0,false,0.0,3,4,1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
267,True,0.23443189692476368,2011-08-04,Thu,True,0.0,0,false,0.0,0,-2,1,0.0,0.01,0.0,-0.01,0.0,0.0,No Precip,No Precip,No Precip,No Precip
25,False,-0.794139355767774,2014-08-04,Mon,False,0.0,0,false,0.0,-3,-7,0,0.67,0.0,-0.67,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
27,False,-0.7607156002808243,2015-08-04,Tue,True,0.0,0,false,0.0,0,2,-2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
227,True,0.16394649275331116,2016-08-04,Thu,True,1.13,0,false,0.0,-5,-6,-4,0.0,0.0,1.13,1.13,0.0,0.0,No Precip,Precip,Precip,No Precip
279,True,0.253524838833786,2017-08-04,Fri,False,0.0,0,false,0.0,5,11,0,0.29,0.0,-0.29,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
71,False,-0.34082101572073625,2018-08-04,Sat,False,0.04,0,false,0.0,2,-7,10,1.02,0.0,-0.98,0.04,0.0,0.0,No Precip,No Precip,Light Precip,Light Precip
319,True,0.31171131861736956,2020-08-04,Tue,True,0.0,0,false,0.0,1,5,-3,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
30,False,-0.7149581097201491,2021-08-04,Wed,True,0.0,0,false,0.0,1,-1,3,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
255,True,0.28761442760817846,2011-08-05,Fri,False,0.0,0,false,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
10,False,-1.1189257528257768,2013-08-05,Mon,False,0.65,0,false,0.0,5,5,5,0.0,0.0,0.65,0.65,0.0,0.0,Precip,Light Precip,Light Precip,No Precip
25,False,-0.7209857441537391,2014-08-05,Tue,True,0.0,0,false,0.0,-3,0,-6,0.0,0.67,0.0,-0.67,0.0,0.0,No Precip,No Precip,No Precip,No Precip
27,False,-0.6875619886667893,2015-08-05,Wed,True,0.0,0,false,0.0,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
261,True,0.2977147545125043,2016-08-05,Fri,False,0.0,0,false,0.0,-6,-6,-6,1.13,0.0,-1.13,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
96,False,-0.13665451978620824,2019-08-05,Mon,False,0.2,0,false,0.0,-2,-2,-1,0.0,0.24,0.2,-0.03999999999999998,0.0,0.0,No Precip,No Precip,No Precip,Light Precip
355,True,0.43130260022931743,2020-08-05,Wed,True,0.0,0,false,0.0,2,-1,6,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
23,False,-0.7571979168081838,2021-08-05,Thu,True,0.39,0,false,0.0,0,-2,3,0.0,0.0,0.39,0.39,0.0,0.0,No Precip,No Precip,No Precip,No Precip
83,False,-0.1275471197158281,2012-08-06,Mon,False,0.0,0,false,0.0,7,10,4,0.0,0.02,0.0,-0.02,0.0,0.0,No Precip,No Precip,No Precip,No Precip
4,False,-1.4445652207639397,2013-08-06,Tue,True,1.33,0,false,0.0,2,5,-2,0.65,0.0,0.68,1.33,0.0,0.0,No Precip,No Precip,No Precip,No Precip
18,False,-0.7913527069885959,2014-08-06,Wed,True,0.0,0,false,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
27,False,-0.6152614479329147,2015-08-06,Thu,True,0.24,0,false,0.0,-3,-8,3,0.0,0.0,0.24,0.24,0.0,0.0,No Precip,No Precip,Light Precip,Light Precip
49,False,-0.35642913206338833,2016-08-06,Sat,False,0.0,0,false,0.0,0,3,-2,0.0,1.13,0.0,-1.13,0.0,0.0,No Precip,No Precip,No Precip,No Precip
278,True,0.39741958382617426,2018-08-06,Mon,False,0.0,0,false,0.0,-3,-1,-5,0.0,0.04,0.0,-0.04,0.0,0.0,No Precip,No Precip,No Precip,No Precip
166,True,0.1734828759481531,2019-08-06,Tue,True,0.0,0,false,0.0,-2,0,-4,0.2,0.0,-0.2,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
342,True,0.48740089396423303,2020-08-06,Thu,True,0.0,0,false,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
35,False,-0.5025571677416264,2021-08-06,Fri,False,0.0,0,false,0.0,0,2,-2,0.39,0.0,-0.39,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
64,False,-0.3603981359357649,2012-08-07,Tue,True,0.0,0,false,0.0,4,2,7,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
6,False,-1.3884268595360085,2013-08-07,Wed,True,0.0,0,false,0.0,-3,-9,3,1.33,0.65,-1.33,-0.65,0.0,0.0,No Precip,No Precip,No Precip,No Precip
38,False,-0.5867945133028419,2014-08-07,Thu,True,0.0,0,false,0.0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
18,False,-0.911305604816346,2015-08-07,Fri,False,0.43,0,false,0.0,8,10,5,0.24,0.0,0.19,0.43,0.0,0.0,Precip,No Precip,No Precip,No Precip
330,True,0.3519358299582354,2017-08-07,Mon,False,0.0,0,false,0.0,1,6,-5,0.09,0.29,-0.09,-0.29,0.0,0.0,No Precip,No Precip,No Precip,No Precip
212,True,0.15975775100909936,2018-08-07,Tue,True,0.0,0,false,0.0,-2,-4,1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
207,True,0.14939223553726566,2019-08-07,Wed,True,0.0,0,false,0.0,2,2,2,0.0,0.2,0.0,-0.2,0.0,0.0,No Precip,No Precip,No Precip,No Precip
299,True,0.3090930784047775,2020-08-07,Fri,False,0.0,0,false,0.0,5,4,5,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
251,True,0.16477697574945008,2011-08-08,Mon,False,0.0,0,false,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
54,False,-0.5025029859086195,2012-08-08,Wed,True,0.01,0,false,0.0,-6,-8,-4,0.0,0.0,0.01,0.01,0.0,0.0,No Precip,No Precip,No Precip,No Precip
7,False,-1.389798705717331,2013-08-08,Thu,True,0.0,0,false,0.0,-3,-2,-4,0.0,1.33,0.0,-1.33,0.0,0.0,No Precip,No Precip,No Precip,No Precip
17,False,-1.0044478243533141,2014-08-08,Fri,False,0.0,0,false,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
296,True,0.23639496532735058,2016-08-08,Mon,False,0.0,0,false,0.0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
385,True,0.35056398377691267,2017-08-08,Tue,True,0.0,0,false,0.0,3,2,5,0.0,0.09,0.0,-0.09,0.0,0.0,No Precip,No Precip,No Precip,No Precip
228,True,0.12303810126886575,2018-08-08,Wed,True,0.0,0,false,0.0,3,10,-4,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
136,False,-0.10135783736137052,2019-08-08,Thu,True,0.0,0,false,0.0,-9,-9,-10,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
209,True,0.13051562841889844,2011-08-09,Tue,True,0.0,0,false,0.0,-6,-6,-6,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
37,False,-0.6214289336251606,2012-08-09,Thu,True,0.1,0,false,0.0,-2,-1,-4,0.01,0.0,0.09000000000000001,0.1,0.0,0.0,No Precip,No Precip,Light Precip,Light Precip
19,False,-0.9108770567393266,2013-08-09,Fri,False,0.0,0,false,0.0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
297,True,0.28312579162505674,2016-08-09,Tue,True,0.0,0,false,0.0,4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
348,True,0.3519485862544253,2017-08-09,Wed,True,0.57,0,false,0.0,-6,-13,1,0.0,0.0,0.57,0.57,0.0,0.0,No Precip,No Precip,Light Precip,Precip
171,True,0.043365452699998225,2018-08-09,Thu,True,0.0,0,false,0.0,4,0,7,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
77,False,-0.3031399325196737,2019-08-09,Fri,False,0.0,0,false,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
80,False,-0.286540670700212,2021-08-09,Mon,False,0.0,0,false,0.0,3,7,-1,1.22,0.87,-1.22,-0.87,0.0,0.0,No Precip,No Precip,No Precip,No Precip
177,False,-0.011202360944271315,2011-08-10,Wed,True,0.0,0,false,0.0,1,5,-4,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
45,False,-0.6059631135307343,2012-08-10,Fri,False,0.0,0,false,0.0,-2,0,-4,0.1,0.01,-0.1,-0.01,0.0,0.0,No Precip,No Precip,No Precip,No Precip
28,False,-0.8120175959638587,2015-08-10,Mon,False,0.0,0,false,0.0,-2,0,-3,0.06,0.01,-0.06,-0.01,0.0,0.0,No Precip,No Precip,No Precip,No Precip
272,True,0.17539327672812074,2016-08-10,Wed,True,1.53,0,false,0.0,2,4,0,0.0,0.0,1.53,1.53,0.0,0.0,No Precip,No Precip,No Precip,No Precip
384,True,0.32515559706145286,2017-08-10,Thu,True,0.1,0,false,0.0,1,3,-2,0.57,0.0,-0.47,0.1,0.0,0.0,No Precip,No Precip,No Precip,No Precip
123,False,-0.16927051586668,2018-08-10,Fri,False,0.0,0,false,0.0,-2,0,-4,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
334,True,0.26457083950548654,2020-08-10,Mon,False,1.27,0,false,0.0,-6,-8,-4,0.54,0.01,0.73,1.26,0.0,0.0,Precip,No Precip,No Precip,No Precip
90,False,-0.30493311786675303,2021-08-10,Tue,True,0.0,0,false,0.0,4,2,6,0.0,1.22,0.0,-1.22,0.0,0.0,No Precip,No Precip,No Precip,No Precip
155,True,0.014602502063386426,2011-08-11,Thu,True,0.0,0,false,0.0,4,3,5,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
28,False,-0.7285711647646859,2014-08-11,Mon,False,0.04,0,false,0.0,-6,-6,-6,0.15,0.0,-0.10999999999999999,0.04,0.0,0.0,No Precip,Light Precip,Light Precip,Light Precip
26,False,-0.7607558481360871,2015-08-11,Tue,True,0.0,0,false,0.0,-2,0,-4,0.0,0.06,0.0,-0.06,0.0,0.0,No Precip,No Precip,No Precip,No Precip
220,True,0.16669348471530118,2016-08-11,Thu,True,1.11,0,false,0.0,-3,-7,0,1.53,0.0,-0.41999999999999993,1.11,0.0,0.0,Precip,Light Precip,No Precip,No Precip
303,True,0.3057134323953999,2017-08-11,Fri,False,0.0,0,false,0.0,1,6,-3,0.1,0.57,-0.1,-0.57,0.0,0.0,No Precip,No Precip,No Precip,No Precip
29,False,-0.713331198207949,2018-08-11,Sat,False,0.0,0,false,0.0,0,-2,2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
346,True,0.3633469026858715,2020-08-11,Tue,True,0.0,0,false,0.0,0,5,-4,1.27,0.54,-1.27,-0.54,0.0,0.0,No Precip,No Precip,No Precip,No Precip
92,False,-0.2119413687613498,2021-08-11,Wed,True,0.0,0,false,0.0,-5,-4,-5,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
161,True,0.13540417028646495,2011-08-12,Fri,False,0.01,0,false,0.0,-3,-7,2,0.0,0.0,0.01,0.01,0.0,0.0,No Precip,No Precip,No Precip,No Precip
27,False,-0.6400579415863975,2013-08-12,Mon,False,0.0,0,false,0.0,-1,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
29,False,-0.6090237078464287,2014-08-12,Tue,True,0.0,0,false,0.0,-1,2,-5,0.04,0.15,-0.04,-0.15,0.0,0.0,No Precip,No Precip,No Precip,No Precip
21,False,-0.7492024110114655,2015-08-12,Wed,True,0.0,0,false,0.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
255,True,0.3351184746885704,2016-08-12,Fri,False,0.33,0,false,0.0,-2,-2,-1,1.11,1.53,-0.78,-1.2,0.0,0.0,No Precip,No Precip,No Precip,No Precip
87,False,-0.13190245312676627,2019-08-12,Mon,False,0.24,0,false,0.0,0,-1,1,0.0,0.44,0.24,-0.2,0.0,0.0,No Precip,No Precip,No Precip,No Precip
272,True,0.363147198288814,2020-08-12,Wed,True,0.45,0,false,0.0,-3,-10,3,0.0,1.27,0.45,-0.8200000000000001,0.0,0.0,No Precip,Light Precip,Precip,Precip
91,False,-0.11238031342429118,2021-08-12,Thu,True,0.01,0,false,0.0,-2,-2,-2,0.0,0.0,0.01,0.01,0.0,0.0,No Precip,No Precip,No Precip,No Precip
37,False,-0.4219150420009094,2012-08-13,Mon,False,0.0,0,false,0.0,5,15,-4,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
44,False,-0.346664089581717,2013-08-13,Tue,True,0.0,0,false,0.0,-5,-4,-6,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
31,False,-0.4987550722336317,2014-08-13,Wed,True,0.0,0,false,0.0,4,3,6,0.0,0.04,0.0,-0.04,0.0,0.0,No Precip,No Precip,No Precip,No Precip
26,False,-0.5751434180970864,2015-08-13,Thu,True,0.05,0,false,0.0,3,0,7,0.0,0.0,0.05,0.05,0.0,0.0,Light Precip,No Precip,No Precip,No Precip
140,True,0.1560112696103336,2018-08-13,Mon,False,0.0,0,false,0.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
88,False,-0.04563409391773582,2019-08-13,Tue,True,0.75,0,false,0.0,-2,2,-5,0.24,0.0,0.51,0.75,0.0,0.0,No Precip,No Precip,No Precip,No Precip
334,True,0.5336297007436601,2020-08-13,Thu,True,0.0,0,false,0.0,9,14,5,0.45,0.0,-0.45,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
82,False,-0.07630291368418772,2021-08-13,Fri,False,0.0,0,false,0.0,-4,-2,-7,0.01,0.0,-0.01,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
38,False,-0.4718512073703092,2012-08-14,Tue,True,0.0,0,false,0.0,-1,-5,2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
44,False,-0.40818212750093197,2013-08-14,Wed,True,0.0,0,false,0.0,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
25,False,-0.6536947953150818,2014-08-14,Thu,True,0.0,0,false,0.0,-3,-3,-4,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
11,False,-1.0102421188288944,2015-08-14,Fri,False,0.0,0,false,0.0,5,9,0,0.05,0.0,-0.05,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
259,True,0.3616649600941324,2017-08-14,Mon,False,0.01,0,false,0.0,2,4,1,1.0,0.0,-0.99,0.01,0.0,0.0,No Precip,No Precip,No Precip,No Precip
126,True,0.04873574113044353,2018-08-14,Tue,True,0.0,0,false,0.0,0,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
110,False,-0.01024211882889437,2019-08-14,Wed,True,0.0,0,false,0.0,-1,-4,1,0.75,0.24,-0.75,-0.24,0.0,0.0,No Precip,No Precip,No Precip,No Precip
288,True,0.4077576837721115,2020-08-14,Fri,False,0.49,0,false,0.0,-5,-3,-7,0.0,0.45,0.49,0.03999999999999998,0.0,0.0,No Precip,No Precip,No Precip,No Precip
113,False,-0.04112085062765994,2011-08-15,Mon,False,0.0,0,false,0.0,2,0,4,0.0,0.61,0.0,-0.61,0.0,0.0,No Precip,No Precip,No Precip,No Precip
32,False,-0.5890493157911737,2012-08-15,Wed,True,0.73,0,false,0.0,5,5,5,0.0,0.0,0.73,0.73,0.0,0.0,No Precip,Precip,Precip,No Precip
30,False,-0.6170780393914171,2013-08-15,Thu,True,0.0,0,false,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
66,False,-0.274655358569211,2014-08-15,Fri,False,0.0,0,false,0.0,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
256,True,0.3140406712007699,2016-08-15,Mon,False,0.0,0,false,0.0,0,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
334,True,0.42954717270048487,2017-08-15,Tue,True,0.0,0,false,0.0,0,2,-3,0.01,1.0,-0.01,-1.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
159,True,0.10719783020937186,2018-08-15,Wed,True,0.0,0,false,0.0,-4,-2,-6,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
109,False,-0.05677279617045602,2019-08-15,Thu,True,0.39,0,false,0.0,1,2,0,0.0,0.75,0.39,-0.36,0.0,0.0,No Precip,No Precip,No Precip,No Precip
19,False,-0.8154456931582507,2020-08-15,Sat,False,0.0,0,false,0.0,-5,-7,-4,0.49,0.0,-0.49,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
116,True,0.08118260664889668,2011-08-16,Tue,True,1.42,0,false,0.0,0,0,1,0.0,0.0,1.42,1.42,0.0,0.0,No Precip,No Precip,No Precip,No Precip
30,False,-0.5061541278583593,2012-08-16,Thu,True,0.0,0,false,0.0,-10,-12,-8,0.73,0.0,-0.73,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
32,False,-0.47812540425811584,2013-08-16,Fri,False,0.0,0,false,0.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
39,False,-0.3922107755515226,2014-08-16,Sat,False,0.08,0,false,0.0,2,1,3,0.0,0.0,0.08,0.08,0.0,0.0,No Precip,No Precip,No Precip,No Precip
183,True,0.2791757071524077,2016-08-16,Tue,True,0.2,0,false,0.0,4,4,3,0.0,0.0,0.2,0.2,0.0,0.0,No Precip,No Precip,No Precip,No Precip
218,True,0.35518111102658306,2017-08-16,Wed,True,1.94,0,false,0.0,2,0,5,0.0,0.01,1.94,1.93,0.0,0.0,Precip,No Precip,No Precip,No Precip
141,True,0.16594373007735813,2018-08-16,Thu,True,0.0,0,false,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
65,False,-0.17036202593516622,2019-08-16,Fri,False,0.83,0,false,0.0,0,0,1,0.39,0.0,0.43999999999999995,0.83,0.0,0.0,Precip,No Precip,No Precip,No Precip
42,False,-0.3600260921801213,2021-08-16,Mon,False,0.0,0,false,0.0,-1,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
132,False,-0.015750200978343672,2011-08-17,Wed,True,0.0,0,false,0.0,-4,-3,-6,1.42,0.0,-1.42,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
9,False,-1.1820816227448687,2012-08-17,Fri,False,0.0,0,false,0.0,-2,3,-6,0.0,0.73,0.0,-0.73,0.0,0.0,No Precip,No Precip,No Precip,No Precip
36,False,-0.5800216314169063,2015-08-17,Mon,False,0.08,0,false,0.0,-7,-8,-6,0.51,0.0,-0.43,0.08,0.0,0.0,No Precip,No Precip,No Precip,No Precip
176,True,0.10918853562995626,2016-08-17,Wed,True,0.0,0,false,0.0,-2,0,-3,0.2,0.0,-0.2,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
200,True,0.1647058634797876,2017-08-17,Thu,True,0.08,0,false,0.0,-2,-4,-1,1.94,0.0,-1.8599999999999999,0.08,0.0,0.0,Light Precip,No Precip,No Precip,No Precip
128,False,-0.029114162536325205,2018-08-17,Fri,False,0.0,0,false,0.0,-2,-3,-1,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
359,True,0.4187703163941256,2020-08-17,Mon,False,0.0,0,false,0.0,-3,-6,0,0.03,0.0,-0.03,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
55,False,-0.39596144268994976,2021-08-17,Tue,True,0.0,0,false,0.0,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,No Precip,No Precip,No Precip,No Precip
143,True,0.021341176840992276,2011-08-18,Thu,True,0.0,0,false,0.0,1,3,-1,0.0,1.42,0.0,-1.42,0.0,0.0,No Precip,No Precip,No Precip,No Precip
15,False,-0.9579036015683883,2014-08-18,Mon,False,0.01,0,false,0.0,2,6,-1,0.27,0.08,-0.26,-0.07,0.0,0.0,No Precip,No Precip,No Precip,No Precip
14,False,-0.9878668249458316,2015-08-18,Tue,True,0.92,0,false,0.0,-4,-7,0,0.08,0.51,0.8400000000000001,0.41000000000000003,0.0,0.0,No Precip,Light Precip,Precip,Precip
181,True,0.12368371424511491,2016-08-18,Thu,True,0.0,0,false,0.0,2,-1,4,0.0,0.2,0.0,-0.2,0.0,0.0,No Precip,No Precip,No Precip,No Precip
