PM_Diff_Amt,PM_Diff_Category_Val,Precip_12AM-6AM,Precip_6AM-10AM,Precip_6AM-12PM,WindSpeed_12AM-6AM_avg_val,WindSpeed_6AM-10AM_avg_val,WindSpeed_10AM-2PM_avg_val,open_price,prior_day_open_price,prior_day_open_diff,prior_day_trend,yesterday_avg_diff,yesterday_avg_trend
-5.0,Same_Activity,No Precip,No Precip,No Precip,8.17,13.75,13.5,3.6275,3.6125,0.015,Nominal Change,0.0188,Nominal Change
-1.0,Same_Activity,No Precip,No Precip,No Precip,6.58,3.88,1.7,3.645,3.6275,0.0175,Nominal Change,0.01,Nominal Change
-11.0,Less_Activity,No Precip,No Precip,No Precip,1.17,7.63,17.75,3.6225,3.63,-0.0075,Nominal Change,-0.0113,Nominal Change
-6.0,Less_Activity,No Precip,No Precip,No Precip,5.5,9.75,16.5,3.5975,3.6225,-0.025,Slightly Worse (<-.02),-0.0113,Nominal Change
-15.0,Less_Activity,No Precip,No Precip,No Precip,12.92,15.95,14.93,3.6025,3.5975,0.005,Nominal Change,-0.0288,Slightly Worse (<-.02)
-1.0,Same_Activity,No Precip,Light Precip,Light Precip,10.03,6.83,6.45,3.6025,3.6125,-0.01,Nominal Change,0.0125,Nominal Change
-10.0,Less_Activity,No Precip,No Precip,No Precip,2.58,10.38,16.13,3.6125,3.6092,0.0033,Nominal Change,0.005,Nominal Change
-11.0,Less_Activity,No Precip,No Precip,No Precip,2.92,5.88,2.5,3.625,3.6125,0.0125,Nominal Change,0.005,Nominal Change
-12.0,Less_Activity,No Precip,Precip,Precip,9.5,13.13,10.8,3.5825,3.625,-0.0425,Slightly Worse (<-.02),0.0142,Nominal Change
-1.0,Same_Activity,No Precip,No Precip,No Precip,13.83,13.0,13.63,3.58,3.5825,-0.0025,Nominal Change,-0.0363,Slightly Worse (<-.02)
-20.0,Less_Activity,Light Precip,Precip,Precip,14.23,11.73,16.95,3.59,3.5875,0.0025,Nominal Change,0.0038,Nominal Change
-1.0,Same_Activity,No Precip,No Precip,No Precip,6.08,1.38,3.88,3.5475,3.59,-0.0425,Slightly Worse (<-.02),0.0038,Nominal Change
1.0,Same_Activity,No Precip,No Precip,No Precip,9.0,12.5,16.63,3.51,3.5475,-0.0375,Slightly Worse (<-.02),-0.0413,Slightly Worse (<-.02)
-4.0,Same_Activity,No Precip,No Precip,No Precip,4.0,6.0,11.25,3.46,3.51,-0.05,Slightly Worse (<-.02),-0.0588,Worse (<-.05)
-8.0,Less_Activity,No Precip,No Precip,No Precip,15.92,18.5,18.88,3.4725,3.46,0.0125,Nominal Change,-0.0688,Worse (<-.05)
-4.0,Same_Activity,No Precip,No Precip,No Precip,12.42,10.05,5.13,3.5325,3.5125,0.02,Slightly Better (>.02),0.03,Slightly Better (>.02)
-9.0,Less_Activity,No Precip,Light Precip,Light Precip,9.0,8.63,10.8,3.5225,3.5325,-0.01,Nominal Change,0.03,Slightly Better (>.02)
-12.0,Less_Activity,Light Precip,No Precip,No Precip,10.58,8.88,9.0,3.535,3.5225,0.0125,Nominal Change,0.0,Nominal Change
-11.0,Less_Activity,No Precip,No Precip,No Precip,0.1,6.63,8.13,3.61,3.535,0.075,Better (>.05),0.0075,Nominal Change
-19.0,Less_Activity,No Precip,No Precip,No Precip,1.0,5.38,10.25,3.6225,3.61,0.0125,Nominal Change,0.0813,Better (>.05)
-15.0,Less_Activity,No Precip,No Precip,No Precip,10.58,14.0,9.75,3.525,3.5575,-0.0325,Slightly Worse (<-.02),-0.0488,Slightly Worse (<-.02)
-14.0,Less_Activity,No Precip,No Precip,No Precip,7.08,7.88,8.5,3.57,3.525,0.045,Slightly Better (>.02),-0.0488,Slightly Worse (<-.02)
-17.0,Less_Activity,No Precip,Light Precip,Light Precip,13.5,16.63,19.43,3.565,3.57,-0.005,Nominal Change,0.0288,Slightly Better (>.02)
-7.0,Less_Activity,No Precip,No Precip,No Precip,16.92,19.75,18.83,3.5,3.565,-0.065,Worse (<-.05),0.0175,Nominal Change
-31.0,Less_Activity,No Precip,No Precip,No Precip,3.67,1.25,5.5,3.465,3.5,-0.035,Slightly Worse (<-.02),-0.0675,Worse (<-.05)
-13.0,Less_Activity,No Precip,No Precip,No Precip,0.0,1.13,6.63,3.355,3.3917,-0.0367,Slightly Worse (<-.02),-0.055,Worse (<-.05)
-2.0,Same_Activity,No Precip,No Precip,No Precip,5.17,6.5,8.88,3.5425,3.355,0.1875,Significantly Better (>.10),-0.055,Worse (<-.05)
-17.0,Less_Activity,Light Precip,No Precip,No Precip,4.22,3.63,3.38,3.615,3.5425,0.0725,Better (>.05),0.1692,Significantly Better (>.10)
-14.0,Less_Activity,Precip,No Precip,No Precip,11.47,7.25,9.5,3.6875,3.615,0.0725,Better (>.05),0.1663,Significantly Better (>.10)
-23.0,Less_Activity,No Precip,No Precip,No Precip,6.33,11.5,15.0,3.8,3.6875,0.1125,Significantly Better (>.10),0.1088,Significantly Better (>.10)
-23.0,Less_Activity,No Precip,No Precip,No Precip,3.0,6.13,7.75,3.86,3.84,0.02,Slightly Better (>.02),0.03,Slightly Better (>.02)
-1.0,Same_Activity,No Precip,No Precip,No Precip,13.43,14.25,10.88,3.94,3.9325,0.0075,Nominal Change,0.0363,Slightly Better (>.02)
-28.0,Less_Activity,No Precip,No Precip,No Precip,10.0,9.43,9.5,4.08,4.0363,0.0438,Slightly Better (>.02),0.0656,Better (>.05)
-40.0,Less_Activity,No Precip,No Precip,No Precip,7.0,8.75,9.25,4.2625,4.2917,-0.0292,Slightly Worse (<-.02),-0.0438,Slightly Worse (<-.02)
-43.0,Less_Activity,No Precip,No Precip,No Precip,7.17,8.38,9.0,4.35,4.2625,0.0875,Better (>.05),-0.0438,Slightly Worse (<-.02)
-39.0,Less_Activity,No Precip,No Precip,No Precip,6.67,8.88,8.0,4.2425,4.35,-0.1075,Significantly Worse (<-.10),0.0729,Better (>.05)
-26.0,Less_Activity,No Precip,No Precip,No Precip,3.08,3.75,3.13,4.145,4.2425,-0.0975,Worse (<-.05),-0.0638,Worse (<-.05)
-5.0,Same_Activity,No Precip,No Precip,No Precip,3.42,3.75,8.25,4.2975,4.2775,0.02,Slightly Better (>.02),0.1375,Significantly Better (>.10)
-7.0,Less_Activity,No Precip,No Precip,No Precip,1.5,5.75,10.13,4.4975,4.555,-0.0575,Worse (<-.05),-4.0E-4,Nominal Change
-9.0,Less_Activity,No Precip,No Precip,No Precip,2.58,5.5,6.5,4.47,4.51,-0.04,Slightly Worse (<-.02),0.0713,Better (>.05)
-44.0,Less_Activity,Precip,Light Precip,Light Precip,9.2,7.5,7.08,4.2425,4.2917,-0.0492,Slightly Worse (<-.02),-0.0738,Worse (<-.05)
-2.0,Same_Activity,Light Precip,No Precip,No Precip,4.5,3.5,3.95,4.125,4.2425,-0.1175,Significantly Worse (<-.10),-0.0738,Worse (<-.05)
-2.0,Same_Activity,No Precip,No Precip,No Precip,2.5,1.38,5.88,4.33,4.25,0.08,Better (>.05),0.1025,Significantly Better (>.10)
-43.0,Less_Activity,No Precip,No Precip,No Precip,5.67,7.88,11.88,4.4075,4.3817,0.0258,Slightly Better (>.02),0.0388,Slightly Better (>.02)
1.0,Same_Activity,No Precip,No Precip,No Precip,9.17,6.0,4.75,4.3325,4.3,0.0325,Slightly Better (>.02),-0.09,Worse (<-.05)
-6.0,Less_Activity,No Precip,No Precip,No Precip,5.83,11.5,11.83,4.4775,4.3325,0.145,Significantly Better (>.10),-0.0038,Nominal Change
-40.0,Less_Activity,No Precip,No Precip,No Precip,8.33,8.5,10.88,4.3075,4.29,0.0175,Nominal Change,0.0263,Slightly Better (>.02)
-12.0,Less_Activity,No Precip,No Precip,No Precip,4.5,7.88,8.63,4.2375,4.3075,-0.07,Worse (<-.05),0.0263,Slightly Better (>.02)
-15.0,Less_Activity,No Precip,No Precip,No Precip,2.92,3.5,6.63,4.25,4.2375,0.0125,Nominal Change,-0.0613,Worse (<-.05)
-4.0,Same_Activity,No Precip,No Precip,No Precip,7.08,11.0,18.0,4.24,4.25,-0.01,Nominal Change,-0.0225,Slightly Worse (<-.02)
-7.0,Less_Activity,No Precip,Precip,Light Precip,8.67,10.63,9.13,4.1825,4.24,-0.0575,Worse (<-.05),-0.0038,Nominal Change
0.0,Same_Activity,No Precip,No Precip,No Precip,4.88,9.5,16.5,4.1325,4.1492,-0.0167,Nominal Change,-0.025,Slightly Worse (<-.02)
3.0,Same_Activity,No Precip,No Precip,No Precip,6.42,10.75,5.5,4.17,4.1325,0.0375,Slightly Better (>.02),-0.025,Slightly Worse (<-.02)
-9.0,Less_Activity,No Precip,No Precip,No Precip,2.92,6.75,8.0,4.1075,4.17,-0.0625,Worse (<-.05),0.0292,Slightly Better (>.02)
-10.0,Less_Activity,No Precip,No Precip,No Precip,4.33,3.5,8.5,4.0175,4.1075,-0.09,Worse (<-.05),-0.0438,Slightly Worse (<-.02)
-26.0,Less_Activity,No Precip,No Precip,No Precip,4.58,4.88,6.63,3.9475,4.0175,-0.07,Worse (<-.05),-0.1213,Significantly Worse (<-.10)
-19.0,Less_Activity,No Precip,No Precip,No Precip,1.33,1.5,6.88,3.965,3.9475,0.0175,Nominal Change,-0.115,Significantly Worse (<-.10)
-3.0,Same_Activity,No Precip,No Precip,No Precip,4.08,7.08,7.63,4.0,3.9825,0.0175,Nominal Change,0.0263,Slightly Better (>.02)
-6.0,Less_Activity,No Precip,No Precip,No Precip,5.25,4.5,10.25,4.0575,4.0,0.0575,Better (>.05),0.0263,Slightly Better (>.02)
-18.0,Less_Activity,No Precip,No Precip,No Precip,6.33,8.5,13.88,4.0475,4.0575,-0.01,Nominal Change,0.0663,Better (>.05)
-21.0,Less_Activity,No Precip,No Precip,No Precip,7.58,9.5,10.88,4.0725,4.0475,0.025,Slightly Better (>.02),0.0188,Nominal Change
-24.0,Less_Activity,No Precip,No Precip,No Precip,4.83,3.5,6.38,4.1075,4.0725,0.035,Slightly Better (>.02),0.02,Nominal Change
-8.0,Less_Activity,No Precip,No Precip,No Precip,2.5,6.0,9.38,4.0975,4.1008,-0.0033,Nominal Change,-0.005,Nominal Change
3.0,Same_Activity,No Precip,No Precip,No Precip,5.88,4.5,4.63,3.79,4.0975,-0.3075,Significantly Worse (<-.10),-0.005,Nominal Change
-5.0,Same_Activity,No Precip,No Precip,No Precip,8.6,8.18,7.75,3.6625,3.79,-0.1275,Significantly Worse (<-.10),-0.3092,Significantly Worse (<-.10)
-15.0,Less_Activity,No Precip,No Precip,No Precip,1.0,3.88,7.25,3.6025,3.6625,-0.06,Worse (<-.05),-0.2813,Significantly Worse (<-.10)
-5.0,Same_Activity,Precip,No Precip,No Precip,8.57,9.9,11.5,3.615,3.6025,0.0125,Nominal Change,-0.1238,Significantly Worse (<-.10)
-7.0,Less_Activity,No Precip,No Precip,No Precip,1.75,3.88,7.5,3.6725,3.6533,0.0192,Nominal Change,0.0288,Slightly Better (>.02)
4.0,Same_Activity,No Precip,Precip,Precip,6.0,13.95,12.25,3.665,3.6725,-0.0075,Nominal Change,0.0288,Slightly Better (>.02)
-1.0,Same_Activity,No Precip,No Precip,No Precip,7.58,5.88,9.0,3.6,3.665,-0.065,Worse (<-.05),0.0021,Nominal Change
-3.0,Same_Activity,No Precip,No Precip,No Precip,4.83,8.63,10.63,3.63,3.6,0.03,Slightly Better (>.02),-0.0688,Worse (<-.05)
-15.0,Less_Activity,No Precip,No Precip,No Precip,6.08,9.13,11.13,3.6275,3.63,-0.0025,Nominal Change,-0.0025,Nominal Change
-11.0,Less_Activity,No Precip,No Precip,No Precip,8.25,7.98,7.43,3.58,3.5958,-0.0158,Nominal Change,-0.0238,Slightly Worse (<-.02)
-10.0,Less_Activity,No Precip,No Precip,No Precip,6.83,12.75,17.33,3.59,3.58,0.01,Nominal Change,-0.0238,Slightly Worse (<-.02)
-5.0,Same_Activity,No Precip,No Precip,No Precip,12.0,15.38,17.13,3.5725,3.59,-0.0175,Nominal Change,0.0021,Nominal Change
-6.0,Less_Activity,No Precip,No Precip,No Precip,3.33,15.63,19.13,3.63,3.5725,0.0575,Better (>.05),-0.0125,Nominal Change
-5.0,Same_Activity,No Precip,No Precip,No Precip,3.0,0.38,11.63,3.5975,3.63,-0.0325,Slightly Worse (<-.02),0.0488,Slightly Better (>.02)
5.0,Same_Activity,No Precip,No Precip,No Precip,6.17,15.45,24.38,3.5875,3.59,-0.0025,Nominal Change,-0.0038,Nominal Change
-3.0,Same_Activity,No Precip,No Precip,No Precip,8.87,5.63,3.88,3.505,3.5875,-0.0825,Worse (<-.05),-0.0038,Nominal Change
-5.0,Same_Activity,No Precip,No Precip,No Precip,6.5,10.13,15.38,3.465,3.505,-0.04,Slightly Worse (<-.02),-0.0838,Worse (<-.05)
-19.0,Less_Activity,No Precip,No Precip,No Precip,14.0,12.5,7.88,3.475,3.465,0.01,Nominal Change,-0.0813,Worse (<-.05)
-7.0,Less_Activity,No Precip,No Precip,Light Precip,12.38,15.55,15.28,3.4325,3.4467,-0.0142,Nominal Change,-0.0213,Slightly Worse (<-.02)
-5.0,Same_Activity,No Precip,No Precip,No Precip,8.5,7.93,11.25,3.44,3.4325,0.0075,Nominal Change,-0.0213,Slightly Worse (<-.02)
3.0,Same_Activity,Precip,Precip,Precip,10.7,8.45,10.58,3.4975,3.44,0.0575,Better (>.05),4.0E-4,Nominal Change
-3.0,Same_Activity,Precip,Precip,Precip,14.97,19.5,17.5,3.4975,3.4975,0.0,Nominal Change,0.0613,Better (>.05)
-9.0,Less_Activity,No Precip,No Precip,No Precip,12.42,16.25,18.83,3.585,3.4975,0.0875,Better (>.05),0.0288,Slightly Better (>.02)
-6.0,Less_Activity,No Precip,No Precip,No Precip,6.42,8.63,11.63,3.72,3.675,0.045,Slightly Better (>.02),0.0675,Better (>.05)
-10.0,Less_Activity,No Precip,No Precip,No Precip,6.83,11.13,15.63,3.74,3.72,0.02,Slightly Better (>.02),0.0675,Better (>.05)
10.0,More_Activity,Light Precip,Light Precip,Light Precip,12.17,14.33,17.5,3.6775,3.74,-0.0625,Worse (<-.05),0.0425,Slightly Better (>.02)
-10.0,Less_Activity,No Precip,No Precip,No Precip,1.92,3.75,1.5,3.715,3.6775,0.0375,Slightly Better (>.02),-0.0525,Worse (<-.05)
-4.0,Same_Activity,No Precip,No Precip,No Precip,5.33,9.7,11.75,3.7275,3.715,0.0125,Nominal Change,0.0063,Nominal Change
8.0,More_Activity,No Precip,No Precip,No Precip,4.67,5.75,10.25,3.7125,3.7175,-0.005,Nominal Change,-0.0075,Nominal Change
-17.0,Less_Activity,No Precip,No Precip,No Precip,6.25,7.5,6.5,3.72,3.7125,0.0075,Nominal Change,-0.0075,Nominal Change
-10.0,Less_Activity,No Precip,No Precip,No Precip,10.42,13.88,17.63,3.7525,3.72,0.0325,Slightly Better (>.02),0.005,Nominal Change
1.0,Same_Activity,No Precip,No Precip,No Precip,6.58,7.13,12.13,3.735,3.7525,-0.0175,Nominal Change,0.0363,Slightly Better (>.02)
-5.0,Same_Activity,No Precip,No Precip,No Precip,10.5,8.75,10.25,3.7125,3.735,-0.0225,Slightly Worse (<-.02),-0.0013,Nominal Change
-4.0,Same_Activity,No Precip,No Precip,No Precip,12.33,6.83,11.45,3.72,3.7175,0.0025,Nominal Change,0.0038,Nominal Change
-10.0,Less_Activity,No Precip,No Precip,Light Precip,10.08,11.3,10.95,3.8675,3.72,0.1475,Significantly Better (>.10),0.0038,Nominal Change
-6.0,Less_Activity,No Precip,No Precip,No Precip,11.37,12.25,12.5,3.905,3.8675,0.0375,Slightly Better (>.02),0.1488,Significantly Better (>.10)
-4.0,Same_Activity,Light Precip,No Precip,No Precip,6.63,15.38,15.58,3.87,3.905,-0.035,Slightly Worse (<-.02),0.1113,Significantly Better (>.10)
-7.0,Less_Activity,No Precip,No Precip,No Precip,4.75,7.75,10.25,3.88,3.87,0.01,Nominal Change,-0.0163,Nominal Change
-14.0,Less_Activity,No Precip,No Precip,No Precip,6.17,2.88,9.13,3.875,3.8767,-0.0017,Nominal Change,-0.0025,Nominal Change
-6.0,Less_Activity,No Precip,No Precip,No Precip,9.33,10.5,20.13,3.875,3.875,0.0,Nominal Change,-0.0025,Nominal Change
-4.0,Same_Activity,No Precip,No Precip,No Precip,8.67,15.25,19.5,3.955,3.875,0.08,Better (>.05),-8.0E-4,Nominal Change
-8.0,Less_Activity,Light Precip,No Precip,No Precip,11.13,11.88,11.43,3.9275,3.955,-0.0275,Slightly Worse (<-.02),0.08,Better (>.05)
-4.0,Same_Activity,Light Precip,No Precip,No Precip,14.22,16.95,17.88,3.8075,3.9275,-0.12,Significantly Worse (<-.10),0.0125,Nominal Change
-2.0,Same_Activity,No Precip,No Precip,No Precip,5.17,5.63,8.25,4.0125,3.9442,0.0683,Better (>.05),0.1025,Significantly Better (>.10)
2.0,Same_Activity,Light Precip,No Precip,No Precip,7.0,8.2,13.18,3.97,4.0125,-0.0425,Slightly Worse (<-.02),0.1025,Significantly Better (>.10)
2.0,Same_Activity,No Precip,No Precip,No Precip,12.38,11.88,10.25,3.92,3.97,-0.05,Worse (<-.05),-0.0083,Nominal Change
1.0,Same_Activity,No Precip,No Precip,No Precip,0.42,4.88,6.63,3.9175,3.92,-0.0025,Nominal Change,-0.0713,Worse (<-.05)
6.0,More_Activity,No Precip,No Precip,No Precip,13.42,17.25,22.13,3.94,3.9175,0.0225,Slightly Better (>.02),-0.0275,Slightly Worse (<-.02)
-11.0,Less_Activity,No Precip,Light Precip,Light Precip,8.75,6.13,7.75,3.9267,3.94,-0.0133,Nominal Change,0.0213,Slightly Better (>.02)
-8.0,Less_Activity,No Precip,No Precip,No Precip,0.5,1.88,7.38,3.9133,3.9267,-0.0133,Nominal Change,-0.0021,Nominal Change
9.0,More_Activity,Precip,Precip,Precip,14.5,14.93,8.98,3.9,3.9133,-0.0133,Nominal Change,-0.02,Slightly Worse (<-.02)
6.0,More_Activity,Light Precip,Light Precip,Light Precip,18.58,20.0,20.5,3.87,3.9,-0.03,Slightly Worse (<-.02),-0.02,Slightly Worse (<-.02)
2.0,Same_Activity,No Precip,No Precip,No Precip,6.75,6.13,8.13,3.8775,3.87,0.0075,Nominal Change,-0.0367,Slightly Worse (<-.02)
10.0,More_Activity,No Precip,No Precip,No Precip,9.92,9.75,11.25,3.885,3.8775,0.0075,Nominal Change,-0.0075,Nominal Change
7.0,More_Activity,No Precip,No Precip,No Precip,1.5,7.25,11.13,3.87,3.885,-0.015,Nominal Change,0.0113,Nominal Change
2.0,Same_Activity,No Precip,No Precip,No Precip,9.42,12.13,16.25,3.8667,3.87,-0.0033,Nominal Change,-0.0113,Nominal Change
-3.0,Same_Activity,No Precip,No Precip,No Precip,3.67,10.95,13.38,3.8633,3.8667,-0.0033,Nominal Change,-0.0108,Nominal Change
0.0,Same_Activity,No Precip,No Precip,No Precip,9.17,7.75,9.88,3.86,3.8633,-0.0033,Nominal Change,-0.005,Nominal Change
-1.0,Same_Activity,No Precip,No Precip,No Precip,3.83,6.75,9.5,3.835,3.86,-0.025,Slightly Worse (<-.02),-0.005,Nominal Change
9.0,More_Activity,No Precip,No Precip,No Precip,2.17,4.38,5.75,3.8575,3.835,0.0225,Slightly Better (>.02),-0.0267,Slightly Worse (<-.02)
-7.0,Less_Activity,No Precip,No Precip,No Precip,7.67,8.75,7.08,3.9025,3.8575,0.045,Slightly Better (>.02),0.01,Nominal Change
15.0,More_Activity,No Precip,No Precip,No Precip,7.42,7.5,10.8,3.8925,3.9025,-0.01,Nominal Change,0.0563,Better (>.05)
-8.0,Less_Activity,No Precip,No Precip,No Precip,7.1,13.38,14.43,3.8842,3.8925,-0.0083,Nominal Change,0.0125,Nominal Change
-21.0,Less_Activity,No Precip,No Precip,No Precip,5.58,10.38,7.5,3.8758,3.8842,-0.0083,Nominal Change,-0.0133,Nominal Change
20.0,More_Activity,No Precip,No Precip,Light Precip,9.5,10.53,12.15,3.8675,3.8758,-0.0083,Nominal Change,-0.0125,Nominal Change
4.0,Same_Activity,No Precip,No Precip,No Precip,8.75,14.63,9.88,3.8325,3.8675,-0.035,Slightly Worse (<-.02),-0.0125,Nominal Change
18.0,More_Activity,No Precip,Light Precip,No Precip,2.17,5.68,13.5,3.8225,3.8325,-0.01,Nominal Change,-0.0392,Slightly Worse (<-.02)
-12.0,Less_Activity,No Precip,No Precip,No Precip,8.0,6.38,10.18,3.7925,3.8225,-0.03,Slightly Worse (<-.02),-0.0275,Slightly Worse (<-.02)
-6.0,Less_Activity,No Precip,No Precip,No Precip,4.33,9.88,15.63,3.7525,3.7925,-0.04,Slightly Worse (<-.02),-0.035,Slightly Worse (<-.02)
-20.0,Less_Activity,No Precip,No Precip,No Precip,4.0,4.0,7.38,3.7562,3.7525,0.0038,Nominal Change,-0.055,Worse (<-.05)
-13.0,Less_Activity,No Precip,No Precip,No Precip,12.05,14.38,12.63,3.76,3.7562,0.0038,Nominal Change,-0.0163,Nominal Change
6.0,More_Activity,No Precip,No Precip,No Precip,11.92,16.25,18.5,3.735,3.76,-0.025,Slightly Worse (<-.02),0.0056,Nominal Change
-10.0,Less_Activity,No Precip,No Precip,No Precip,5.75,5.88,8.38,3.745,3.735,0.01,Nominal Change,-0.0231,Slightly Worse (<-.02)
-17.0,Less_Activity,No Precip,No Precip,Light Precip,12.25,8.13,3.08,3.77,3.745,0.025,Slightly Better (>.02),-0.0025,Nominal Change
-21.0,Less_Activity,No Precip,No Precip,No Precip,10.42,10.63,10.63,3.7525,3.77,-0.0175,Nominal Change,0.03,Slightly Better (>.02)
-15.0,Less_Activity,No Precip,No Precip,No Precip,0.58,2.75,7.38,3.755,3.7525,0.0025,Nominal Change,-0.005,Nominal Change
-18.0,Less_Activity,No Precip,No Precip,No Precip,8.08,13.25,16.75,3.74,3.755,-0.015,Nominal Change,-0.0063,Nominal Change
-26.0,Less_Activity,Light Precip,No Precip,No Precip,5.58,8.15,12.38,3.725,3.74,-0.015,Nominal Change,-0.0138,Nominal Change
8.0,More_Activity,No Precip,No Precip,No Precip,4.2,6.33,8.43,3.71,3.725,-0.015,Nominal Change,-0.0225,Slightly Worse (<-.02)
10.0,More_Activity,Light Precip,No Precip,No Precip,2.53,3.5,6.65,3.6775,3.71,-0.0325,Slightly Worse (<-.02),-0.0225,Slightly Worse (<-.02)
-18.0,Less_Activity,No Precip,No Precip,No Precip,2.17,8.0,12.9,3.6975,3.6775,0.02,Nominal Change,-0.04,Slightly Worse (<-.02)
15.0,More_Activity,Precip,Light Precip,Light Precip,8.13,18.13,19.38,3.6675,3.6975,-0.03,Slightly Worse (<-.02),0.0038,Nominal Change
-7.0,Less_Activity,No Precip,No Precip,No Precip,6.83,6.38,6.75,3.68,3.6675,0.0125,Nominal Change,-0.02,Slightly Worse (<-.02)
-12.0,Less_Activity,No Precip,No Precip,No Precip,6.58,11.0,18.25,3.6875,3.685,0.0025,Nominal Change,0.0038,Nominal Change
-12.0,Less_Activity,No Precip,No Precip,No Precip,9.75,9.0,11.38,3.6975,3.6875,0.01,Nominal Change,0.0038,Nominal Change
0.0,Same_Activity,Precip,Light Precip,No Precip,21.65,22.15,20.75,3.6725,3.6975,-0.025,Slightly Worse (<-.02),0.0113,Nominal Change
1.0,Same_Activity,No Precip,No Precip,No Precip,6.08,2.88,6.88,3.79,3.72,0.07,Better (>.05),-0.0588,Worse (<-.05)
0.0,Same_Activity,No Precip,No Precip,No Precip,2.25,3.93,3.25,3.485,3.4825,0.0025,Nominal Change,0.0275,Slightly Better (>.02)
-1.0,Same_Activity,No Precip,No Precip,No Precip,4.67,0.38,3.38,3.43,3.4483,-0.0183,Nominal Change,-0.0275,Slightly Worse (<-.02)
-1.0,Same_Activity,No Precip,No Precip,No Precip,6.0,8.13,7.88,3.4175,3.43,-0.0125,Nominal Change,-0.0275,Slightly Worse (<-.02)
-1.0,Same_Activity,No Precip,No Precip,No Precip,7.75,11.5,15.63,3.4125,3.4175,-0.005,Nominal Change,-0.0217,Slightly Worse (<-.02)
-2.0,Same_Activity,No Precip,No Precip,No Precip,15.0,14.75,14.75,3.35,3.4125,-0.0625,Worse (<-.05),-0.0113,Nominal Change
-1.0,Same_Activity,Light Precip,No Precip,Light Precip,11.33,11.08,12.78,3.345,3.35,-0.005,Nominal Change,-0.065,Worse (<-.05)
-2.0,Same_Activity,No Precip,No Precip,No Precip,6.92,9.33,11.25,3.2975,3.3133,-0.0158,Nominal Change,-0.0238,Slightly Worse (<-.02)
1.0,Same_Activity,No Precip,No Precip,No Precip,2.75,11.5,16.0,3.32,3.28,0.04,Slightly Better (>.02),-0.0254,Slightly Worse (<-.02)
0.0,Same_Activity,No Precip,No Precip,No Precip,9.92,11.75,15.38,3.225,3.2158,0.0092,Nominal Change,0.0138,Nominal Change
2.0,Same_Activity,No Precip,No Precip,No Precip,9.58,10.88,12.88,3.1425,3.225,-0.0825,Worse (<-.05),0.0138,Nominal Change
-11.0,Less_Activity,No Precip,No Precip,No Precip,11.67,10.13,9.38,3.1,3.1425,-0.0425,Slightly Worse (<-.02),-0.0779,Worse (<-.05)
-4.0,Same_Activity,No Precip,No Precip,No Precip,9.33,7.13,7.75,3.17,3.1,0.07,Better (>.05),-0.0838,Worse (<-.05)
-8.0,Less_Activity,No Precip,No Precip,No Precip,6.92,4.13,3.75,3.1925,3.17,0.0225,Slightly Better (>.02),0.0488,Slightly Better (>.02)
-4.0,Same_Activity,No Precip,Light Precip,Light Precip,8.58,5.13,10.13,3.15,3.1642,-0.0142,Nominal Change,-0.0213,Slightly Worse (<-.02)
1.0,Same_Activity,No Precip,Precip,Precip,3.25,11.88,18.5,3.05,3.15,-0.1,Significantly Worse (<-.10),-0.0213,Slightly Worse (<-.02)
-7.0,Less_Activity,No Precip,No Precip,No Precip,16.85,20.38,20.75,3.0275,3.05,-0.0225,Slightly Worse (<-.02),-0.1071,Significantly Worse (<-.10)
-14.0,Less_Activity,No Precip,No Precip,No Precip,7.33,8.0,8.75,3.0525,3.0275,0.025,Slightly Better (>.02),-0.0725,Worse (<-.05)
-16.0,Less_Activity,No Precip,No Precip,No Precip,7.75,8.63,17.38,3.11,3.0525,0.0575,Better (>.05),0.0138,Nominal Change
-15.0,Less_Activity,No Precip,No Precip,No Precip,9.33,9.75,9.75,3.095,3.1,-0.005,Nominal Change,-0.0075,Nominal Change
-25.0,Less_Activity,No Precip,No Precip,No Precip,11.5,10.13,8.38,3.105,3.095,0.01,Nominal Change,-0.0075,Nominal Change
-33.0,Less_Activity,No Precip,No Precip,No Precip,7.83,9.75,14.5,3.15,3.105,0.045,Slightly Better (>.02),0.0075,Nominal Change
-27.0,Less_Activity,No Precip,No Precip,No Precip,7.67,9.0,10.25,3.135,3.15,-0.015,Nominal Change,0.05,Slightly Better (>.02)
-37.0,Less_Activity,No Precip,No Precip,No Precip,13.92,14.38,12.88,3.1775,3.135,0.0425,Slightly Better (>.02),0.0075,Nominal Change
-32.0,Less_Activity,No Precip,No Precip,No Precip,5.17,10.63,10.25,3.2,3.1925,0.0075,Nominal Change,0.0113,Nominal Change
-37.0,Less_Activity,No Precip,No Precip,No Precip,5.33,4.38,2.88,3.1875,3.2,-0.0125,Nominal Change,0.0113,Nominal Change
-21.0,Less_Activity,No Precip,No Precip,No Precip,9.92,8.38,15.0,3.235,3.1875,0.0475,Slightly Better (>.02),-0.0088,Nominal Change
-26.0,Less_Activity,Light Precip,No Precip,No Precip,6.68,6.0,5.88,3.228,3.235,-0.007,Nominal Change,0.0413,Slightly Better (>.02)
-7.0,Less_Activity,No Precip,No Precip,No Precip,7.5,8.63,6.13,3.221,3.228,-0.007,Nominal Change,0.0168,Nominal Change
-7.0,Less_Activity,No Precip,No Precip,No Precip,16.0,19.5,18.88,3.2,3.207,-0.007,Nominal Change,-0.0105,Nominal Change
